CountryCode,ER.H2O.FWTL.ZS,SH.H2O.SAFE.ZS,SH.H2O.BASW.ZS,ER.H2O.INTR.PC,ER.GDP.FWTL.M3.KD
LMY,0.0010250563626395535,0.7592404786426832,0.7288482619638044,0.010446932098266366,0.0048094143645176736
LIC,0.00037068544355435475,0.44990859074205886,0.2996403288263552,0.009234672110188202,0.008935263076260328
LMC,0.0020090494134482138,0.7467855686092557,0.7291624988538086,0.005889153785159737,0.0013259255956215511
MEA,0.015487316121274686,0.8723964807736048,0.8586335411518099,0.0010779309188363316,0.0033147821617590368
MNA,0.014245318658591357,0.861887106934477,0.8441801374737046,0.0012270461673909827,0.0032554397455225675
TMN,0.014275855172988178,0.861537392307439,0.8440272045251555,0.0012370239556633673,0.0032554397455225675
MIC,0.0010869494340735176,0.7872518228883951,0.7677729754844986,0.010580171744952556,0.004804099455690054
NAC,0.001033155165845502,0.9873079156419585,0.9906614989769387,0.03066116629206058,0.021629459324305503
INX,0.011442531644953947,0.7537253921806888,0.769468426079861,0.024364617139691177,0.03212150030497252
OED,0.00113134274432026,0.9741339934758697,0.9739749062915211,0.015738952271665396,0.02958855603052132
OSS,0.00022159856479629685,0.7994230981910587,0.7480004543199644,0.03595413853994071,0.008317977603736513
PSS,0.011442531644953947,0.842370158719387,0.863529747704079,0.09389895072180868,0.028617603062153205
PST,0.0011504945038732272,0.9887078605983065,0.9893828213902007,0.015591606950501899,0.0317177465850201
PRE,0.0005576858070476347,0.46487718574755993,0.32996144222492624,0.008638661712199803,0.0025934626225858027
SST,0.0001680242592508852,0.8278895794609827,0.7909369725053698,0.051251630744129806,0.008562435955069047
SAS,0.005776327460903748,0.7713836309887764,0.7813076852871577,0.0022303942269075233,0.001102509373729648
TSA,0.005776327460903748,0.7713836309887764,0.7813076852871577,0.0022303942269075233,0.001102509373729648
SSF,0.0003561133762898068,0.47681729552836977,0.33240867835423665,0.007941586059741377,0.0025934626225858027
SSA,0.0003561133762898068,0.47675933917179947,0.3323368880250258,0.007941586059741377,0.0025934626225858027
TSS,0.0003561133762898068,0.47681729552836977,0.33240867835423665,0.007941586059741377,0.0025934626225858027
UMC,0.0007016793632575457,0.8286286261111497,0.8073418149383416,0.015907000619389954,0.009356376897620543
WLD,0.0010407445063108926,0.7981753441700161,0.7600157122770704,0.011443931667023408,0.012611132938536898
AFG,0.0048115326107398375,0.1970046082949309,0.12412339270776998,0.002897730970031398,0.0002689795835111427
ALB,0.0005431333498991747,0.9550691244239631,0.8508958364806246,0.017497094570107796,0.0061339246342472925
DZA,0.008379221241373405,0.8790322580645161,0.8779474537484452,0.0005649773567244856,0.013244579346386568
ASM,0.011442531644953947,0.9746543778801843,0.981985295847885,0.024364617139691177,0.03212150030497252
AND,0.011442531644953947,1.0,1.0,0.007223008591142523,0.03212150030497252
AGO,5.1054530392595054e-05,0.37442396313364057,0.25261220208546675,0.011125673717705226,0.09537827265909218
ATG,0.0024728276590302396,0.9735023041474655,0.9790280641327748,0.0010136847051043355,0.06783109390403681
ARG,0.0014457375937759144,0.9573732718894009,0.9881292221417188,0.01308597547467148,0.007490632239908367
ARM,0.0047965695822384784,0.9147465437788018,0.9504398942142834,0.004490040784465033,0.0019763647856536936
ABW,0.011442531644953947,0.9331797235023042,0.9338116513129745,0.024364617139691177,0.03212150030497252
AUS,0.00036210233276734173,1.0,0.9968186142557227,0.04083858950600054,0.05031959965493407
AUT,0.0007082691510036331,1.0,1.0,0.01230856104395952,0.07715423740822688
AZE,0.016506350573570076,0.7016129032258064,0.717012790527221,0.0016469264548568767,0.002636843282785512
BHS,0.011442531644953947,0.9608294930875575,0.980587675747512,0.0035496152126998602,0.03212150030497252
BHR,1.0,0.9873271889400922,0.9987743314144262,5.803845683858476e-06,0.05570379054051107
BGD,0.003821070309626729,0.7235023041474654,0.9357051934908562,0.001272028785632044,0.0020505037277145795
BRB,0.011329548297222769,0.9723502304147464,0.9825099278958705,0.000535984432660078,0.036776353756728525
BLR,0.000507244652067671,0.9942396313364056,0.974818201015764,0.006777244850359151,0.02620552721726078
BEL,0.005598328141839945,1.0,1.0,0.002034352625794598,0.05460480727529806
BLZ,7.17562216927834e-05,0.8283410138248847,0.8507436370620602,0.08550309447184501,0.009968859099325846
BEN,0.00013893878909023225,0.6082949308755761,0.5203793788466177,0.001997255309871382,0.04380640688482903
BMU,0.011442531644953947,0.7537253921806888,0.9999296574447161,0.024364617139691177,0.03212150030497252
BTN,4.617947056346106e-05,0.8145161290322581,0.7714105800317576,0.19542960987509847,0.0031713374065670584
BOL,7.467873167689914e-05,0.7534562211981566,0.745575765063783,0.0559207114515526,0.006581696373937165
BIH,0.0001014036870528305,0.9711981566820277,0.9567427841148561,0.018357833194129574,0.03455171620574656
BWA,0.0009023650039469328,0.9389400921658987,0.7221559610088488,0.002167100362615331,0.05633577311698683
BRA,0.0001456221107668827,0.9251152073732719,0.9244172982408831,0.05324985268944348,0.020567197542615073
VGB,0.011442531644953947,0.9400921658986174,0.9435868305592683,0.024364617139691177,0.03212150030497252
BRN,0.00011881753580757978,0.7537253921806888,0.994031848612432,0.040114772306553005,0.09949339689341606
BGR,0.003043495025962555,0.9965437788018433,0.996888184052279,0.005422730108034693,0.00565736584454538
BFA,0.0007300833136129515,0.5380184331797235,0.3599811217146189,0.0014230735284320344,0.00854280026211486
BDI,0.000318087177605492,0.6751152073732718,0.4288615611428102,0.0020364196891508846,0.005202881397695187
CPV,0.0008184252457720825,0.7972350230414748,0.7346260343433859,0.001101152793722516,0.053632372482715594
KHM,0.00020036135473338487,0.3271889400921659,0.42835327488889247,0.015397020148210828,0.004166712273603501
CMR,3.7299689552143605e-05,0.5587557603686636,0.4632088998161867,0.024429504231370847,0.01955493206030139
CAN,0.00015004878535760323,0.9976958525345622,0.9987990197231924,0.15472302410695146,0.02884689053385719
CYM,0.011442531644953947,0.9228110599078341,0.9534620142737028,0.024364617139691177,0.03212150030497252
CAF,3.4356788120125515e-06,0.5679723502304147,0.42461288974347605,0.059238525679895036,0.012233422749632081
TCD,0.0006539779328677541,0.3629032258064517,0.2674424982224208,0.0022273254544902736,0.009604563665247918
CHI,0.011442531644953947,0.7537253921806888,0.9297426538067514,0.024364617139691177,0.03212150030497252
CHL,0.00044573904262137383,0.9412442396313365,0.9431185043324457,0.0964548968370698,0.004505597093497469
CHN,0.0023458854832457436,0.7730414746543779,0.7297878462661057,0.003929019147658838,0.0077904905608562535
COL,5.909327951343808e-05,0.8836405529953918,0.880424321280656,0.08631727764789066,0.01772786965861178
COM,9.094734159004784e-05,0.8859447004608294,0.8366348498137777,0.0031274730296944023,0.03928612674999148
COD,6.181864905151789e-06,0.3905529953917051,0.2118129360944336,0.02461497068462565,0.026978747896133984
COG,0.0,0.6451612903225806,0.481752595698177,0.09039165822014848,0.20699095872111942
CRI,0.00023043425537126345,0.9435483870967741,0.9263291002740393,0.04580494704795136,0.011921371119566801
CIV,0.00022329726395955494,0.7453917050691244,0.6620739986425658,0.006768117976695295,0.013105482575669996
HRV,0.00019637547994487916,0.9804147465437788,0.9821017562397493,0.016666086181316035,0.057865951480627155
CUB,0.002040831615666897,0.8917050691244239,0.9162939569081533,0.0063183029446499065,0.006418300052917197
CUW,0.011442531644953947,0.7537253921806888,0.9924667937517284,0.024364617139691177,0.03212150030497252
CYP,0.003668072420733665,1.0,1.0,0.0012964229888660127,0.06465652050204898
CZE,0.001564556429548529,0.9976958525345622,0.9976715951157358,0.002360273365153307,0.07584475392827958
DNK,0.001213874773173603,1.0,1.0,0.002024365998558923,0.33567818308535446
DJI,0.0007065055682056157,0.7960829493087557,0.6978779310529502,0.0006422821674957085,0.04812425901602633
DMA,0.0011168777192826613,0.9366359447004609,0.9216360369382994,0.005237256970413509,0.015936990251842795
DOM,0.003405754189003679,0.847926267281106,0.8930321840224245,0.00436577930843925,0.004962440748254139
ECU,0.0002485894793558349,0.7661290322580645,0.7970188391842485,0.05412673827580643,0.005452204366462446
EGY,0.4849829503983077,0.9527649769585254,0.9788043424931696,3.867088622607676e-05,0.001564612325763077
SLV,0.0015142892423113776,0.7880184331797234,0.7626370678625958,0.0047397267931441915,0.0068971873753178444
GNQ,5.170952808978737e-06,0.3928571428571428,0.3863607984905075,0.047228011697499434,0.6889682957077298
ERI,0.002324011384463842,0.43548387096774194,0.0011217155678796549,0.024364617139691177,0.03212150030497252
EST,0.0014338807399272566,0.988479262672811,0.9896245814707025,0.01812830568155093,0.008594669667073306
ETH,0.0009655109422460466,0.18087557603686635,0.0,0.002489728251669952,0.002408310799044469
FRO,0.011442531644953947,0.7537253921806888,1.0,0.024364617139691177,0.03212150030497252
FJI,3.0962837227074526e-05,0.8928571428571429,0.9351844215671276,0.061654840856575695,0.028617603062153205
FIN,0.0006840519008059882,1.0,1.0,0.03728546450090172,0.024835857000361197
FRA,0.0016893468700351396,1.0,0.9987354856829485,0.0057464841294264084,0.05960103982243879
PYF,0.011442531644953947,1.0,1.0,0.024364617139691177,0.03212150030497252
GAB,7.173643099391854e-06,0.8133640552995391,0.7443425825050907,0.17611203202422648,0.08551246112873771
GMB,0.00033530530427683435,0.8006912442396313,0.6859210426967731,0.0031405668961071304,0.007157050812290116
GEO,0.0003486693699102145,0.8767281105990783,0.8625765189343614,0.02867085133410218,0.0044861987023846195
DEU,0.003453593230343289,1.0,1.0,0.002509920520544897,0.0717919546869051
GHA,0.00036040412305782867,0.6601382488479263,0.5719755264028594,0.002221381173612013,0.03014207227210319
GIB,0.011442531644953947,0.7537253921806888,0.9954155024315626,0.024364617139691177,0.03212150030497252
GRC,0.0018559335211439894,0.9861751152073732,0.9925884756432017,0.00990680343742314,0.016643961191301418
GRL,0.011442531644953947,1.0,1.0,0.024364617139691177,0.03212150030497252
GRD,0.0007867146704615839,0.9608294930875575,0.9196260500374211,0.003577070194409135,0.03970550071038311
GUM,0.011442531644953947,0.9953917050691243,0.9927941183391541,0.024364617139691177,0.03212150030497252
GTM,0.0003383595225840503,0.8145161290322581,0.825460454547768,0.01349041388377809,0.009262834972859107
GIN,2.5081455829286903e-05,0.5702764976958525,0.4535378345600645,0.037793271738761215,0.005970436114852868
GNB,0.0001200930909563153,0.44815668202764986,0.4329983613827753,0.01842641881679005,0.0032052324349249404
GUY,6.478631045763722e-05,0.8410138248847927,0.8591094882354781,0.6037279613189468,0.000766268395404271
HTI,0.0012450562892857672,0.5483870967741935,0.4766296754264285,0.002385431614626329,0.0029308320208987454
HND,0.00019606492977430353,0.7788018433179723,0.786295926603314,0.020108520415179906,0.007172617475692623
HKG,0.011442531644953947,0.7537253921806888,0.9840419745719181,0.024364617139691177,0.03212150030497252
HUN,0.009419452466755062,0.9792626728110599,0.9995568257676464,0.0011410257241917295,0.016905522511417984
ISL,0.00023277810161202373,1.0,1.0,1.0,0.002175763935392671
IND,0.005887782923429983,0.7764976958525345,0.7647868585676713,0.0021598023257348646,0.0012487635898279714
IDN,0.0006257393620568577,0.7453917050691244,0.6945493451467125,0.015304261804091604,0.005180196092738943
IRN,0.008123833408171584,0.9320276497695852,0.9398557993890376,0.0031708598044858168,0.0029399168942749543
IRQ,0.02098262048733054,0.7741935483870969,0.7760769745439929,0.0020260532331786278,0.0014576780521569877
IRL,0.00017058542508292124,0.9573732718894009,0.9529374125538487,0.020153421929516822,0.19327574073257173
IMN,0.011442531644953947,0.7537253921806888,0.9550829545595859,0.024364617139691177,0.03212150030497252
ISR,0.029156487605601474,1.0,1.0,0.00017886651026000422,0.0924429570373696
ITA,0.0032939454198906426,1.0,1.0,0.0057826619972602316,0.02549952472153466
JAM,0.0008375957142646761,0.9251152073732719,0.8891668864716006,0.007185036113317835,0.010745422528380127
JPN,0.0021176478593828156,1.0,0.9816984375015134,0.006356101070520104,0.04714338644425431
JOR,0.015438329715214628,0.9631336405529953,0.9950578423690537,0.00016097909013927853,0.020615770506211856
KAZ,0.003674420623113119,0.9285714285714285,0.8340135668283614,0.0072299068615992584,0.004889822887081757
KEN,0.0017375723562213323,0.44470046082949305,0.3561320620747463,0.0008947286493022102,0.008848924873895313
KIR,0.011442531644953947,0.5264976958525346,0.5291355403489361,0.024364617139691177,0.03212150030497252
PRK,0.001443950448648546,0.9988479262672811,0.9996443992441737,0.005085686906766013,0.03212150030497252
KOR,0.005037086625870633,0.923963133640553,0.9823150115168335,0.002437133056474701,0.027930925030975173
XKX,0.011442531644953947,0.7537253921806888,0.769468426079861,0.024364617139691177,0.03212150030497252
KWT,0.011442531644953947,0.988479262672811,1.0,0.0,0.10023347221460378
KGZ,0.001829156231324309,0.751152073732719,0.7636997828807154,0.016462692798334892,9.855879170860281e-05
LAO,0.00020300417562412056,0.37211981566820274,0.3494201242122777,0.05599258881566476,0.0014634985588084662
LVA,0.00016959062545267105,0.9804147465437788,0.9718084780465223,0.01570963360104636,0.06729320688029064
LBN,0.0030521554772028224,0.8352534562211982,0.8245896277586283,0.0018418971647235019,0.020420816420075517
LSO,9.141099863541562e-05,0.7580645161290323,0.5961088772071768,0.004721087717741799,0.04281572144032897
LBR,5.000490530839033e-06,0.566820276497696,0.540150895932521,0.0902325138175534,0.008078379750164556
LBY,0.09321078383111832,0.6682027649769585,0.9609681410037507,0.00021305910372198953,0.03212150030497252
LIE,0.011442531644953947,0.7537253921806888,1.0,0.024364617139691177,0.03212150030497252
LTU,0.0004547707522562013,0.8963133640552995,0.8804483157479358,0.009761882965319367,0.04298345642660929
LUX,0.0004957235087887699,1.0,0.9990521863655434,0.003553213897236916,0.8182384883464802
MAC,0.011442531644953947,0.7537253921806888,1.0,0.024364617139691177,0.03212150030497252
MKD,0.0011400906894445944,0.9919354838709677,0.974646052547958,0.0049118961347655934,0.012033440260477543
MDG,0.0005456556260650852,0.28571428571428575,0.2396370483952833,0.02845055060041432,0.0
MWI,0.0009386660889568739,0.5679723502304147,0.4187850836276378,0.0018915684552750377,0.003690591330090011
MYS,0.0002138017002980661,0.9320276497695852,0.9778403086888082,0.03751081331782287,0.01841257816224739
MDV,0.002198767935758512,0.9447004608294931,0.8629073731257896,0.00014700504201680656,0.2935940499873418
MLI,0.0009650400233841542,0.38479262672811065,0.3901914378127073,0.007071669644775651,0.0011552898037339796
MLT,0.008840443586988348,1.0,1.0,0.00022713167716932427,0.152280606979927
MHL,0.011442531644953947,0.9205069124423962,0.74730553948619,0.024364617139691177,0.03212150030497252
MRT,0.03777057212230058,0.3317972350230415,0.4428331493675778,0.00019701796215665403,0.002283304340255102
MUS,0.002947218065962174,0.9907834101382489,0.991350251244547,0.004132505685950076,0.010286788973962437
MEX,0.002195028158431508,0.868663594470046,0.8716174524558319,0.006385961898033392,0.00910030887084489
FSM,0.011442531644953947,0.8859447004608294,0.9112906727358517,0.024364617139691177,0.03212150030497252
MDA,0.0073553634503023884,0.8283410138248847,0.8085559079397088,0.0008586089366370601,0.004054072781018352
MCO,0.011442531644953947,1.0,1.0,0.024364617139691177,0.03212150030497252
MNG,0.00017488709976489769,0.49654377880184325,0.5797293476727615,0.023328777349333574,0.011125668934437317
MNE,0.011442531644953947,0.966589861751152,0.952150744289409,0.024364617139691177,0.016916409104266443
MAR,0.004022930036784371,0.75,0.5691542121405943,0.0016412888576989614,0.006100432801700387
MOZ,9.6344332356048e-05,0.32142857142857145,0.06579109059345815,0.007369449061920405,0.009779527292161166
MMR,0.00036847764207598795,0.6152073732718893,0.45757694928573234,0.03711225285964837,0.0009340870648958532
NAM,0.000520941773798877,0.7523041474654378,0.7286915491832338,0.005133205556449653,0.03220415401165791
NRU,0.011442531644953947,0.9193548387096774,0.9412397767674628,0.024364617139691177,0.03212150030497252
NPL,0.0005339580262863758,0.7361751152073732,0.7538504309208013,0.01352325999820549,0.0009587851755917499
NLD,0.010904762248277319,1.0,1.0,0.0012385711029786806,0.05219117351643151
NCL,0.011442531644953947,0.9308755760368663,0.934141205869219,0.024364617139691177,0.03212150030497252
NZL,0.00017569141549052852,1.0,1.0,0.13994842649294004,0.019353821325831164
NIC,0.00010838254530825544,0.7569124423963134,0.7674300313096237,0.050140546516896325,0.003909059455869074
NER,0.0031429436537430406,0.35138248847926273,0.2553695699990838,0.00037238398167863265,0.0046302468441061185
NGA,0.000661602650810925,0.44470046082949305,0.35240032179005615,0.002492155222316689,0.022723167735347573
MNP,0.011442531644953947,0.9493087557603686,0.9854956613148365,0.024364617139691177,0.03212150030497252
NOR,8.633773532378504e-05,1.0,1.0,0.14360012649951653,0.10093462380543072
OMN,0.010558101948282484,0.815668202764977,0.7187183601796272,0.0007623266887551198,0.034026248676115284
PAK,0.03733815518624837,0.8675115207373272,0.8671355061429992,0.0005832171589659078,0.00029744681300495664
PLW,0.011442531644953947,0.9101382488479263,0.8997551598968097,0.024364617139691177,0.03212150030497252
PAN,8.264485696823092e-05,0.8790322580645161,0.8582328473896242,0.06830346505124901,0.022426154260751514
PNG,3.159558546058448e-06,0.25230414746543783,0.2398415907040808,0.20336047376254315,0.02235678704452658
PRY,0.0002285033213683206,0.6935483870967742,0.7000918983328394,0.03460111192110429,0.005339926895002555
PER,9.084503841128503e-05,0.7672811059907834,0.7660903342406523,0.10265115463019973,0.0077748690491409485
PHL,0.0019033529482779129,0.8513824884792626,0.8329123229733735,0.00932895448277898,0.001421762168293561
POL,0.002394766575078889,0.9527649769585254,0.9750207391638607,0.0026566332802836286,0.029458422767448457
PRT,0.0026928834946988813,0.9769585253456221,0.9825021767418873,0.0068179289035129155,0.016006924317362895
PRI,0.006544193914512885,0.9262672811059908,0.9646929268108768,0.0036854185271115772,0.01474864049372466
QAT,0.08873399672845964,0.9896313364055299,1.0,5.008021714844545e-05,0.2429016083680662
ROU,0.0017094868661895813,0.8306451612903225,1.0,0.00398606405040643,0.017269380139889202
RUS,0.00015600887338502567,0.9412442396313365,0.9438287643767717,0.05680706566426433,0.018051525833009747
RWA,0.00017439622398609747,0.6117511520737327,0.36333491215667174,0.0016611927797961774,0.033700953915877
WSM,0.011442531644953947,0.9228110599078341,0.9160821928570425,0.024364617139691177,0.03212150030497252
SMR,0.011442531644953947,0.7537253921806888,1.0,0.024364617139691177,0.03212150030497252
STP,3.361845476318794e-05,0.7488479262672811,0.6027498008566057,0.022487470863876546,0.022262955712578417
SAU,0.11037846294354599,0.9423963133640553,0.9616721548999477,0.00015566594655073654,0.018062900364034202
SEN,0.0009611445245293221,0.6244239631336406,0.5391111119872926,0.0035518898994560577,0.004084754696402507
SRB,0.005148355768224401,0.9930875576036867,0.9017351417195375,0.002203108743294852,0.006467414169287807
SYC,0.011442531644953947,0.9504608294930876,0.9191092103357762,0.024364617139691177,0.05938791922134328
SLE,1.2524290855244771e-05,0.391705069124424,0.26407700868787787,0.04461214275649906,0.012197073314568709
SGP,0.003541804066556115,1.0,1.0,0.0002130733641696675,1.0
SXM,0.011442531644953947,0.7537253921806888,0.9459558875436548,0.024364617139691177,0.03212150030497252
SVK,0.0005886346061971225,0.9976958525345622,0.9757509231623569,0.00439581470638111,0.09381917691323616
SVN,0.000554042233116856,0.9953917050691243,0.9953861845226243,0.017121750462080726,0.033556879207952285
SLB,0.011442531644953947,0.7661290322580645,0.7625429591787237,0.15290063904466134,0.03212150030497252
SOM,0.006149532553854795,0.1186635944700461,0.04740165062252986,0.0008868369544634847,0.03212150030497252
ZAF,0.0038699019308506668,0.8444700460829493,0.7235343488631437,0.001609668794419302,0.017461931478516293
SSD,0.00028092381992081986,0.523041474654378,0.3124181095622006,0.004534064759126767,0.007842441618295094
ESP,0.003756853566916142,0.9988479262672811,1.0,0.004485189075080026,0.02428744600772374
LKA,0.002742680611204639,0.7661290322580645,0.7294075304324171,0.00487689676722585,0.003377040607220575
KNA,0.007272459985438342,0.9804147465437788,0.9785432005902492,0.0008609372885318093,0.030428380295677758
LCA,0.0015981323328184691,0.9331797235023042,0.8616571524228542,0.0032371631067275196,0.018852062409999985
MAF,0.011442531644953947,0.7537253921806888,0.769468426079861,0.024364617139691177,0.03212150030497252
VCT,0.000948998202932961,0.9251152073732719,0.9177548242522766,0.0017256006749253178,0.05544791309104297
SDN,0.07534760386524185,0.5622119815668203,0.32060276769857887,0.00020010009496949284,0.00121770569193238
SUR,6.730854908585771e-05,0.8767281105990783,0.8659496328957909,0.3477525678484708,0.004944847419037245
SWZ,0.004415116702112637,0.445852534562212,0.425376666901347,0.0039903047719354505,0.0030132806334129025
SWE,0.00017367627284385723,1.0,1.0,0.033889052442511614,0.12417968289137234
CHE,0.000553123897877314,1.0,1.0,0.009530891448237882,0.1994063734526605
SYR,0.026298491319585258,0.8559907834101382,0.9382030338625278,0.0006588892067100399,0.03212150030497252
TJK,0.0020240867035277088,0.534562211981567,0.4857998662911286,0.014974417488606596,4.383974380946372e-05
TZA,0.0006883852394567592,0.4746543778801844,0.17845350454816064,0.0032286421975030975,0.004892462124066052
THA,0.0028547485255040633,0.9066820276497697,0.9309790296725103,0.0062427614463854975,0.004079480300044299
TLS,0.0015943925943532227,0.4735023041474654,0.47229120456918866,0.013397877743718253,0.00027969339101969033
TGO,0.00016215420891132129,0.4654377880184333,0.34409894374295585,0.003162847299205243,0.014831058555569297
TON,0.011442531644953947,0.9838709677419354,0.9818892553110703,0.024364617139691177,0.03212150030497252
TTO,0.0011145460593333602,0.9228110599078341,0.9025512551629826,0.005399875722344133,0.03873632424715399
TUN,0.008815190701834282,0.8836405529953918,0.8519281842805355,0.0007269569478169499,0.00871769694008424
TUR,0.002068934535938376,0.9147465437788018,0.9458449696905603,0.005742938876842759,0.013942286609116205
TKM,0.22264216407406287,0.534562211981567,0.8077002356939385,0.0005031709229846829,0.0004470689095635751
TCA,0.011442531644953947,0.8513824884792626,0.8377584826058002,0.024364617139691177,0.03212150030497252
TUV,0.011442531644953947,0.9308755760368663,0.9749906906373349,0.024364617139691177,0.03212150030497252
UGA,0.00018048308364322104,0.4976958525345623,0.15941144088854303,0.0020265083024514586,0.023731968805640744
UKR,0.0030140279705908337,0.9723502304147464,0.947880922830574,0.0022799340099119362,0.006096056705131148
ARE,0.29830092821744075,0.9965437788018433,0.9958331184402803,3.179441606874981e-05,0.058946288162363164
GBR,0.0006316866205358955,1.0,1.0,0.004294357834310676,0.20342643302265812
USA,0.0019262897238265218,0.9861751152073732,0.9897698233626397,0.016931104415594655,0.021052778247430282
URY,0.0004419607916584143,0.9631336405529953,0.9610044903891557,0.05120773777093776,0.008282652878638799
UZB,0.03835448598475722,0.869815668202765,0.8241770536013892,0.0010353311489401209,0.0002505120017767417
VUT,0.011442531644953947,0.7211981566820276,0.7790928696438587,0.07622945656837184,0.03212150030497252
VEN,0.0003123073167023578,0.8974654377880183,0.9526995434044161,0.05080388465274539,0.03212150030497252
VNM,0.002552152604936099,0.73963133640553,0.734044282328084,0.007634697253146255,0.0007915261304432909
VIR,0.011442531644953947,1.0,1.0,0.024364617139691177,0.03212150030497252
PSE,0.005759063360216909,0.8951612903225807,0.8584509017505012,0.0003785342268507356,0.017024704273881787
YEM,0.01899737858763966,0.5380184331797235,0.3119542596342696,0.00015904419159867034,0.005040053310283953
ZMB,0.00021705467570587976,0.4585253456221198,0.3825122355026505,0.010292730466243813,0.010399727126664017
ZWE,0.0032566797112549136,0.7626728110599079,0.6443342707640005,0.0015722627195860807,0.002305854870039184
